# Demo筛选丢弃的频道
# 原始频道总数: 723
# Demo匹配成功: 422
# 丢弃数量: 645
# 格式: 频道名,URL

江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
四川峨眉山普贤菩萨铜像,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
恒山悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
陕西洋县国宝朱鹮02,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8
八里沟风景区天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8
八里沟风景区桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8
柳河综合,http://stream3.jlntv.cn:80/aac_lhgb/sd/live.m3u8
通化县综合,http://stream3.jlntv.cn:80/aac_thxgb/playlist.m3u8
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
江苏南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8
陕西秦腔,http://112.46.105.20:8009/hls/22/index.m3u8
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8
陕西都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
陕西新闻咨询,http://112.46.105.20:8009/hls/18/index.m3u8
上海卫视,http://112.27.235.94:8000/hls/28/index.m3u8
CCTV-6,http://112.27.235.94:8000/hls/7/index.m3u8
安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8
浙江生活,http://ls.qingting.fm/live/1099.m3u8
海峡卫视,http://t.061899.xyz/tl/tl.php?id=hxws
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
黄果树六角亭瀑布,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
陕西公共,http://ls.qingting.fm/live/1222.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
山东生活,http://ls.qingting.fm/live/60260.m3u8
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
纪实人文,http://8.138.7.223/tv/shtv.php?id=xjs
西安都市,http://112.46.105.20:8009/hls/29/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
新闻咨询,http://112.46.105.20:8009/hls/18/index.m3u8
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
乐游频道,http://8.138.7.223/tv/shtv.php?id=ly
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
宁夏卫视,http://t.061899.xyz/tl/tl.php?id=nxws
北京卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
铜陵新闻综合,https://ls.qingting.fm/live/21303/64k.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
RT Doc-Русский（俄语纪录）,https://rt-doc.rttv.com/dvr/rtdru/rtdru1080.m3u8
CHC电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
萬州三峽移民 (576p),http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
海南新闻,http://ls.qingting.fm/live/1861.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
新纪实,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
广东大湾区,http://222.128.55.152:9080/live/dwq.m3u8
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
RT Balkan （塞尔维亚语）,https://rt-srb.rttv.com/dvr/rtbalkan/playlist_4500Kb.m3u8
萬州影視文藝 (576p) [Not 24/7],http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8
浙江 Ⅰ 绍兴综合 (576p),http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
哈尔滨都市咨询,http://stream.hrbtv.net/zxpd/sd/live.m3u8?zheild
江津经济生活 (480p),http://222.179.155.21:1935/ch0.m3u8
江津新闻,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
VOA美国之音 (1080p),https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
福州广播电视台都市生活频道 (FZTV-3) (1080p),http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
六安公共,http://ls.qingting.fm/live/1794199.m3u8
万荣综合,http://60.222.246.220:19433/hls1.m3u8
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
福州电视台少儿频道 (FZTV-少儿) (1080p),http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
云南大理崇圣寺三塔远景,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
双辽,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
衡水公共,http://ls.qingting.fm/live/2810.m3u8
六安新闻综合,http://ls.qingting.fm/live/267.m3u8
CGTN记录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8
双辽综合,http://stream3.jlntv.cn:80/aac_slgb/playlist.m3u8
铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8
黑龙江新闻,https://ls.qingting.fm/live/4974/64k.m3u8
舒兰新闻,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
玛纳斯,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
广州综合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
通化县,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
BRTV纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
生态环境,http://120.76.248.139/live/bfgd/4200000149.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
Xinjiang TV 2,http://110.153.180.106:55555/out_3/index.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
黄花城水长城02,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
青岛崂山双福,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
上海第一财经,http://t.061899.xyz/tl/tl.php?id=dycj
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
龙井,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
陕西银龄,http://112.46.105.20:8009/hls/20/index.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
TVB翡翠台 1080P,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
镇江二套社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
CGTN英语,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
CCTV-6 电影,http://8.138.7.223/tv/1905.php?id=LIVE3YPYZ30E7V1R0
金鹰卡通,http://183.11.239.36:808/hls/69/index.m3u8
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
河北农民,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
RT Español（西语）,https://rt-esp.rttv.com/dvr/rtesp/playlist_4500Kb.m3u8
靖江新闻綜合 (480p) [Not 24/7],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
RT Français（法语）,https://rt-fra.rttv.com/dvr/rtfrance/playlist_4500Kb.m3u8
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
浙江 Ⅰ 绍兴影视 (720p),http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
泰山太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
TV BRICS Chinese (1080p),https://chibrics.mediacdn.ru/cdn/brics/chinese/playlist.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
1905电影网,http://8.138.7.223/tv/1905.php?id=LIVE8J4LTCXPI7QJ5
RT Documentary（英语纪录）,https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8
Dali TV,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
丽江古城万古楼遥望玉龙雪山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8
泰山碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
RT DE（德语）,https://rt-ger.rttv.com/dvr/rtdeutsch/playlist_4500Kb.m3u8
泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
鹤壁新闻综合 (480p) [Not 24/7],http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
CCTV+ 2 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
Good,https://live.streamingfast.net/osmflivech1.m3u8
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8
Good 2,https://live.streamingfast.net/osmflivech2.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
甘肃经济,https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8
RT Arabic（阿语）,https://rt-arb.rttv.com/dvr/rtarab/playlist_4500Kb.m3u8
CCTV+ 1 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
靖宇综合,http://stream9.jlntv.cn:80/aac_jygb/playlist.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
长沙新闻频道,http://phoneqq.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwNi4xNC4zOC41NSZ0ZXJtPTUmcWlkPSZyYXV0aF9lbmFibGU9b2ZmJmNkbmV4X2lkPXFxX3Bob25lX2xpdmUmY2hzPSZkZWY9MSZzPTY5ZTk5MjhmZmFmZGVmYmU5MTBjYzkzNmE4NWE3MTMyJnVpZD0mdXVpZD00ZWMyZTU0MGE5Y2FkNGEzODdiYTQ2ODUwNTFlYTAxYy02YTBlMjYzNyZ2PTImYXM9MCZlcz0xNzc5Njk2Mjg5/CSXWMPP360.m3u8
CCTV4K真4K,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
熊猫直播,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
白城新闻综合 [Geo-blocked],https://stream2.jlntv.cn/baicheng1/sd/live.m3u8
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
五星体育,http://8.138.7.223/tv/shtv.php?id=wxty
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
狮子山鸟瞰丽江古城,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
Beautiful Life TV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
Harbin Movie Channel,https://stream.hrbtv.net/yspd/playlist.m3u8
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd,
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
甘南县综合,https://stream.hrbtv.net/zxpd/sd/live.m3u8
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
长子综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
Angel TV Chinese (720p),https://janya-digimix.akamaized.net/vglive-sk-999451/chinese/ngrp:angelchinese_all/playlist.m3u8
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd"
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
FZTV3,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
Tonghua TV (1080p),http://lsfb.avap.jilintv.cn/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
南京少儿,http://nklive.nbs.cn/hls/e0981f3f-1a20-4a59-b8d1-17feb83a4610/index.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
桦甸综合,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
Harbin Comprehensive News Channel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594
九台,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
甘肃卫视,http://t.061899.xyz/tl/tl.php?id=gsws
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
靖江新闻综合,http://ls.qingting.fm/live/23797.m3u8
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
东丰综合,http://stream3.jlntv.cn:80/aac_dfgb/playlist.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
Siping TV,http://stream2.jlntv.cn/sptv/sd/live.m3u8?_upt=f27750421743154598
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
可克达拉综合,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
韩国EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef
飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
延边新闻综合 [Geo-blocked],https://stream2.jlntv.cn/jlyb/sd/live.m3u8
白山新闻综合 [Geo-blocked],https://stream2.jlntv.cn/baishan1/sd/live.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
自然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
河北都市,http://1.94.31.214/php/hebei.php?id=hbds
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
大宁综合,http://live.daningtv.com/aac_dngb/playlist.m3u8
河北经济,http://1.94.31.214/php/hebei.php?id=jjsh
云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
